legacy_switch,interface,vlan_id,neighbor_name,neighbor_interface
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,Vlan1,,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,Vlan254,,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/1,72,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/2,72,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/3,72,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/4,72,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/5,72,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/6,72,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/7,72,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/8,72,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/9,72,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/10,72,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/11,72,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/12,72,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/13,72,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/14,72,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/15,72,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/16,72,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/17,72,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/18,72,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/19,72,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/20,72,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/21,72,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/22,72,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/23,72,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/24,72,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/25,72,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/26,72,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/27,72,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/28,72,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/29,72,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/30,72,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/31,73,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/32,73,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/33,73,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/34,73,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/35,73,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/36,73,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/37,73,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/38,73,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/39,73,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/40,73,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/41,73,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/42,73,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/43,73,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/44,73,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/45,73,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/46,73,,
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/47,trunk,CSB1-4A-SW4-C9200-STK1.mft.nhs.uk,Gig 1/0/47
CSB1-4A-SW5-C9200-STK02.xcmmc.nhs.uk,GigabitEthernet1/0/48,trunk,CSB1-4A-Switch3-C9200.mft.nhs.uk,Gig 1/0/48
CSB1-4A-switch1.xcmmc.nhs.uk,Vlan1,,,
CSB1-4A-switch1.xcmmc.nhs.uk,Vlan254,,,
CSB1-4A-switch1.xcmmc.nhs.uk,FastEthernet0/3,72,,
CSB1-4A-switch1.xcmmc.nhs.uk,FastEthernet0/4,77,,
CSB1-4A-switch1.xcmmc.nhs.uk,FastEthernet0/10,72,,
CSB1-4A-switch1.xcmmc.nhs.uk,FastEthernet0/11,72,,
CSB1-4A-switch1.xcmmc.nhs.uk,FastEthernet0/12,72,,
CSB1-4A-switch1.xcmmc.nhs.uk,FastEthernet0/14,72,,
CSB1-4A-switch1.xcmmc.nhs.uk,FastEthernet0/16,72,,
CSB1-4A-switch1.xcmmc.nhs.uk,FastEthernet0/17,72,,
CSB1-4A-switch1.xcmmc.nhs.uk,FastEthernet0/27,72,,
CSB1-4A-switch1.xcmmc.nhs.uk,FastEthernet0/29,77,,
CSB1-4A-switch1.xcmmc.nhs.uk,FastEthernet0/30,511,,
CSB1-4A-switch1.xcmmc.nhs.uk,FastEthernet0/33,72,,
CSB1-4A-switch1.xcmmc.nhs.uk,FastEthernet0/35,77,,
CSB1-4A-switch1.xcmmc.nhs.uk,FastEthernet0/37,72,,
CSB1-4A-switch1.xcmmc.nhs.uk,FastEthernet0/39,77,,
CSB1-4A-switch1.xcmmc.nhs.uk,FastEthernet0/45,72,,
CSB1-4A-switch1.xcmmc.nhs.uk,GigabitEthernet0/1,trunk,CSB1-4A-switch2.xcmmc.nhs.uk,Gig 0/1
CSB1-4A-switch1.xcmmc.nhs.uk,GigabitEthernet0/2,trunk,CARE-ORC-DN1-DST-01.xcmmc.nhs.uk,TwentyFiveGigE1/0/15
CSB1-4A-switch2.xcmmc.nhs.uk,Vlan1,,,
CSB1-4A-switch2.xcmmc.nhs.uk,Vlan254,,,
CSB1-4A-switch2.xcmmc.nhs.uk,FastEthernet0/1,77,,
CSB1-4A-switch2.xcmmc.nhs.uk,FastEthernet0/2,77,,
CSB1-4A-switch2.xcmmc.nhs.uk,FastEthernet0/3,77,,
CSB1-4A-switch2.xcmmc.nhs.uk,FastEthernet0/5,77,,
CSB1-4A-switch2.xcmmc.nhs.uk,FastEthernet0/7,72,,
CSB1-4A-switch2.xcmmc.nhs.uk,FastEthernet0/12,77,,
CSB1-4A-switch2.xcmmc.nhs.uk,FastEthernet0/16,77,,
CSB1-4A-switch2.xcmmc.nhs.uk,FastEthernet0/18,72,,
CSB1-4A-switch2.xcmmc.nhs.uk,FastEthernet0/20,77,,
CSB1-4A-switch2.xcmmc.nhs.uk,FastEthernet0/23,72,,
CSB1-4A-switch2.xcmmc.nhs.uk,FastEthernet0/24,77,,
CSB1-4A-switch2.xcmmc.nhs.uk,FastEthernet0/26,77,,
CSB1-4A-switch2.xcmmc.nhs.uk,FastEthernet0/32,77,,
CSB1-4A-switch2.xcmmc.nhs.uk,FastEthernet0/34,77,,
CSB1-4A-switch2.xcmmc.nhs.uk,FastEthernet0/37,77,,
CSB1-4A-switch2.xcmmc.nhs.uk,FastEthernet0/38,72,,
CSB1-4A-switch2.xcmmc.nhs.uk,FastEthernet0/39,72,,
CSB1-4A-switch2.xcmmc.nhs.uk,FastEthernet0/41,77,,
CSB1-4A-switch2.xcmmc.nhs.uk,FastEthernet0/42,77,,
CSB1-4A-switch2.xcmmc.nhs.uk,FastEthernet0/45,502,,
CSB1-4A-switch2.xcmmc.nhs.uk,FastEthernet0/48,77,,
CSB1-4A-switch2.xcmmc.nhs.uk,GigabitEthernet0/1,trunk,CSB1-4A-switch1.xcmmc.nhs.uk,Gig 0/1
CSB1-4A-switch2.xcmmc.nhs.uk,GigabitEthernet0/2,trunk,CSB1-4A-Switch3-C9200.mft.nhs.uk,Gig 1/0/47
CSB1-4A-switch6.xcmmc.nhs.uk,Vlan1,,,
CSB1-4A-switch6.xcmmc.nhs.uk,Vlan254,,,
CSB1-4A-switch6.xcmmc.nhs.uk,FastEthernet0/1,73,,
CSB1-4A-switch6.xcmmc.nhs.uk,FastEthernet0/2,73,,
CSB1-4A-switch6.xcmmc.nhs.uk,FastEthernet0/3,77,,
CSB1-4A-switch6.xcmmc.nhs.uk,FastEthernet0/4,73,,
CSB1-4A-switch6.xcmmc.nhs.uk,FastEthernet0/9,73,,
CSB1-4A-switch6.xcmmc.nhs.uk,FastEthernet0/11,73,,
CSB1-4A-switch6.xcmmc.nhs.uk,FastEthernet0/12,73,,
CSB1-4A-switch6.xcmmc.nhs.uk,FastEthernet0/13,73,,
CSB1-4A-switch6.xcmmc.nhs.uk,FastEthernet0/16,73,,
CSB1-4A-switch6.xcmmc.nhs.uk,FastEthernet0/18,73,,
CSB1-4A-switch6.xcmmc.nhs.uk,FastEthernet0/20,73,,
CSB1-4A-switch6.xcmmc.nhs.uk,FastEthernet0/21,73,,
CSB1-4A-switch6.xcmmc.nhs.uk,FastEthernet0/23,77,,
CSB1-4A-switch6.xcmmc.nhs.uk,FastEthernet0/25,73,,
CSB1-4A-switch6.xcmmc.nhs.uk,FastEthernet0/26,72,,
CSB1-4A-switch6.xcmmc.nhs.uk,FastEthernet0/27,73,,
CSB1-4A-switch6.xcmmc.nhs.uk,FastEthernet0/28,77,,
CSB1-4A-switch6.xcmmc.nhs.uk,FastEthernet0/33,73,,
CSB1-4A-switch6.xcmmc.nhs.uk,FastEthernet0/34,77,,
CSB1-4A-switch6.xcmmc.nhs.uk,FastEthernet0/35,77,,
CSB1-4A-switch6.xcmmc.nhs.uk,FastEthernet0/36,73,,
CSB1-4A-switch6.xcmmc.nhs.uk,FastEthernet0/37,73,,
CSB1-4A-switch6.xcmmc.nhs.uk,FastEthernet0/38,77,,
CSB1-4A-switch6.xcmmc.nhs.uk,FastEthernet0/39,73,,
CSB1-4A-switch6.xcmmc.nhs.uk,FastEthernet0/42,73,,
CSB1-4A-switch6.xcmmc.nhs.uk,FastEthernet0/43,73,,
CSB1-4A-switch6.xcmmc.nhs.uk,FastEthernet0/44,73,,
CSB1-4A-switch6.xcmmc.nhs.uk,FastEthernet0/45,73,,
CSB1-4A-switch6.xcmmc.nhs.uk,FastEthernet0/46,77,,
CSB1-4A-switch6.xcmmc.nhs.uk,FastEthernet0/48,77,,
CSB1-4A-switch6.xcmmc.nhs.uk,GigabitEthernet0/1,trunk,CSB1-4A-switch9.xcmmc.nhs.uk,Gig 0/1
CSB1-4A-switch6.xcmmc.nhs.uk,GigabitEthernet0/2,trunk,CARE-ORC-DN2-DST-01.xcmmc.nhs.uk,TwentyFiveGigE1/0/9
CSB1-4A-switch7.xcmmc.nhs.uk,Vlan1,,,
CSB1-4A-switch7.xcmmc.nhs.uk,Vlan254,,,
CSB1-4A-switch7.xcmmc.nhs.uk,FastEthernet0/2,77,,
CSB1-4A-switch7.xcmmc.nhs.uk,FastEthernet0/5,72,,
CSB1-4A-switch7.xcmmc.nhs.uk,FastEthernet0/6,72,,
CSB1-4A-switch7.xcmmc.nhs.uk,FastEthernet0/11,72,,
CSB1-4A-switch7.xcmmc.nhs.uk,FastEthernet0/14,72,,
CSB1-4A-switch7.xcmmc.nhs.uk,FastEthernet0/16,72,,
CSB1-4A-switch7.xcmmc.nhs.uk,FastEthernet0/17,72,,
CSB1-4A-switch7.xcmmc.nhs.uk,FastEthernet0/18,72,,
CSB1-4A-switch7.xcmmc.nhs.uk,FastEthernet0/26,77,,
CSB1-4A-switch7.xcmmc.nhs.uk,FastEthernet0/30,77,,
CSB1-4A-switch7.xcmmc.nhs.uk,FastEthernet0/31,77,,
CSB1-4A-switch7.xcmmc.nhs.uk,FastEthernet0/35,77,,
CSB1-4A-switch7.xcmmc.nhs.uk,FastEthernet0/39,77,,
CSB1-4A-switch7.xcmmc.nhs.uk,FastEthernet0/44,77,,
CSB1-4A-switch7.xcmmc.nhs.uk,FastEthernet0/45,77,,
CSB1-4A-switch7.xcmmc.nhs.uk,GigabitEthernet0/1,trunk,CSB1-4A-SW4-C9200-STK1.mft.nhs.uk,1/0/48
CSB1-4A-switch7.xcmmc.nhs.uk,GigabitEthernet0/2,trunk,CSB1-4A-Switch8.xcmmc.nhs.uk,0/2
CSB1-4A-switch8.xcmmc.nhs.uk,Vlan1,,,
CSB1-4A-switch8.xcmmc.nhs.uk,Vlan254,,,
CSB1-4A-switch8.xcmmc.nhs.uk,FastEthernet0/1,72,,
CSB1-4A-switch8.xcmmc.nhs.uk,FastEthernet0/2,72,,
CSB1-4A-switch8.xcmmc.nhs.uk,FastEthernet0/5,77,,
CSB1-4A-switch8.xcmmc.nhs.uk,FastEthernet0/6,77,,
CSB1-4A-switch8.xcmmc.nhs.uk,FastEthernet0/7,77,,
CSB1-4A-switch8.xcmmc.nhs.uk,FastEthernet0/8,77,,
CSB1-4A-switch8.xcmmc.nhs.uk,FastEthernet0/9,77,,
CSB1-4A-switch8.xcmmc.nhs.uk,FastEthernet0/11,77,,
CSB1-4A-switch8.xcmmc.nhs.uk,FastEthernet0/12,77,,
CSB1-4A-switch8.xcmmc.nhs.uk,FastEthernet0/13,72,,
CSB1-4A-switch8.xcmmc.nhs.uk,FastEthernet0/16,77,,
CSB1-4A-switch8.xcmmc.nhs.uk,FastEthernet0/19,77,,
CSB1-4A-switch8.xcmmc.nhs.uk,FastEthernet0/21,77,,
CSB1-4A-switch8.xcmmc.nhs.uk,FastEthernet0/22,77,,
CSB1-4A-switch8.xcmmc.nhs.uk,FastEthernet0/23,77,,
CSB1-4A-switch8.xcmmc.nhs.uk,FastEthernet0/25,77,,
CSB1-4A-switch8.xcmmc.nhs.uk,FastEthernet0/27,77,,
CSB1-4A-switch8.xcmmc.nhs.uk,FastEthernet0/29,77,,
CSB1-4A-switch8.xcmmc.nhs.uk,FastEthernet0/31,77,,
CSB1-4A-switch8.xcmmc.nhs.uk,FastEthernet0/33,77,,
CSB1-4A-switch8.xcmmc.nhs.uk,FastEthernet0/34,77,,
CSB1-4A-switch8.xcmmc.nhs.uk,FastEthernet0/36,77,,
CSB1-4A-switch8.xcmmc.nhs.uk,FastEthernet0/37,77,,
CSB1-4A-switch8.xcmmc.nhs.uk,FastEthernet0/40,77,,
CSB1-4A-switch8.xcmmc.nhs.uk,GigabitEthernet0/1,trunk,CSB1-4A-switch9.xcmmc.nhs.uk,Gig 0/2
CSB1-4A-switch8.xcmmc.nhs.uk,GigabitEthernet0/2,trunk,CSB1-4A-switch7.xcmmc.nhs.uk,Gig 0/2
CSB1-4A-switch9.xcmmc.nhs.uk,Vlan1,,,
CSB1-4A-switch9.xcmmc.nhs.uk,Vlan254,,,
CSB1-4A-switch9.xcmmc.nhs.uk,FastEthernet0/1,77,,
CSB1-4A-switch9.xcmmc.nhs.uk,FastEthernet0/3,72,,
CSB1-4A-switch9.xcmmc.nhs.uk,FastEthernet0/4,72,,
CSB1-4A-switch9.xcmmc.nhs.uk,FastEthernet0/5,77,,
CSB1-4A-switch9.xcmmc.nhs.uk,FastEthernet0/6,77,,
CSB1-4A-switch9.xcmmc.nhs.uk,FastEthernet0/9,77,,
CSB1-4A-switch9.xcmmc.nhs.uk,FastEthernet0/10,77,,
CSB1-4A-switch9.xcmmc.nhs.uk,FastEthernet0/11,77,,
CSB1-4A-switch9.xcmmc.nhs.uk,FastEthernet0/13,77,,
CSB1-4A-switch9.xcmmc.nhs.uk,FastEthernet0/14,77,,
CSB1-4A-switch9.xcmmc.nhs.uk,FastEthernet0/15,77,,
